ts,ticker,series,fav_side,fav_price,price_bin,event_cluster_id,mid,ask_close,ask_low,quote,filled,fill_px,settle,pnl,d_mid,volume,lead_h,spread_at_fill
1787421600,KXAVGTATL-26AUG23-2,KXAVGTATL-26AUG2,no,0.925,0.90-0.95,KXAVGTATL-26AUG2,0.01,0.02,0.02,0.01,False,,0.0,,0.004999999999999999,0.0,33.983333333333334,0.02
1787432400,KXAVGTATL-26AUG23-2,KXAVGTATL-26AUG2,no,0.925,0.90-0.95,KXAVGTATL-26AUG2,0.015,0.02,0.02,0.01,False,,0.0,,-0.004999999999999999,0.0,30.983333333333334,0.01
1787436000,KXAVGTATL-26AUG23-2,KXAVGTATL-26AUG2,no,0.925,0.90-0.95,KXAVGTATL-26AUG2,0.01,0.02,0.02,0.01,False,,0.0,,0.004999999999999999,0.0,29.983333333333334,0.02
1787508000,KXAVGTATL-26AUG23-2,KXAVGTATL-26AUG2,no,0.925,0.90-0.95,KXAVGTATL-26AUG2,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,9.983333333333333,0.01
1787515200,KXAVGTATL-26AUG23-2,KXAVGTATL-26AUG2,no,0.925,0.90-0.95,KXAVGTATL-26AUG2,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,7.983333333333333,0.01
1787522400,KXAVGTATL-26AUG23-2,KXAVGTATL-26AUG2,no,0.925,0.90-0.95,KXAVGTATL-26AUG2,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,5.983333333333333,0.01
1787526000,KXAVGTATL-26AUG23-2,KXAVGTATL-26AUG2,no,0.925,0.90-0.95,KXAVGTATL-26AUG2,0.015,0.02,0.02,0.01,False,,0.0,,-0.009999999999999998,0.0,4.983333333333333,0.01
1787533200,KXAVGTATL-26AUG23-2,KXAVGTATL-26AUG2,no,0.925,0.90-0.95,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,,0.0,2.9833333333333334,0.01
1787270400,KXAVGTATL-26AUG23-3,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,75.98333333333333,0.01
1787274000,KXAVGTATL-26AUG23-3,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,74.98333333333333,0.01
1787277600,KXAVGTATL-26AUG23-3,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,73.98333333333333,0.01
1787281200,KXAVGTATL-26AUG23-3,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,72.98333333333333,0.01
1787284800,KXAVGTATL-26AUG23-3,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,71.98333333333333,0.01
1787288400,KXAVGTATL-26AUG23-3,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,70.98333333333333,0.01
1787292000,KXAVGTATL-26AUG23-3,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,69.98333333333333,0.01
1787295600,KXAVGTATL-26AUG23-3,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,68.98333333333333,0.01
1787299200,KXAVGTATL-26AUG23-3,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,67.98333333333333,0.01
1787302800,KXAVGTATL-26AUG23-3,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,66.98333333333333,0.01
1787306400,KXAVGTATL-26AUG23-3,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,65.98333333333333,0.01
1787310000,KXAVGTATL-26AUG23-3,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,64.98333333333333,0.01
1787313600,KXAVGTATL-26AUG23-3,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,63.983333333333334,0.01
1787317200,KXAVGTATL-26AUG23-3,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,62.983333333333334,0.01
1787320800,KXAVGTATL-26AUG23-3,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,61.983333333333334,0.01
1787324400,KXAVGTATL-26AUG23-3,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,60.983333333333334,0.01
1787328000,KXAVGTATL-26AUG23-3,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.015,0.02,0.02,0.01,False,,0.0,,-0.009999999999999998,0.0,59.983333333333334,0.01
1787331600,KXAVGTATL-26AUG23-3,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,58.983333333333334,0.01
1787338800,KXAVGTATL-26AUG23-3,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,56.983333333333334,0.01
1787342400,KXAVGTATL-26AUG23-3,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,55.983333333333334,0.01
1787346000,KXAVGTATL-26AUG23-3,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,54.983333333333334,0.01
1787353200,KXAVGTATL-26AUG23-3,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,52.983333333333334,0.01
1787374800,KXAVGTATL-26AUG23-3,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,46.983333333333334,0.01
1787508000,KXAVGTATL-26AUG23-3,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,9.983333333333333,0.01
1787518800,KXAVGTATL-26AUG23-3,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,,0.0,6.983333333333333,0.01
1787270400,KXAVGTATL-26AUG23-4,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,75.98333333333333,0.01
1787274000,KXAVGTATL-26AUG23-4,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,74.98333333333333,0.01
1787277600,KXAVGTATL-26AUG23-4,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,73.98333333333333,0.01
1787281200,KXAVGTATL-26AUG23-4,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,72.98333333333333,0.01
1787284800,KXAVGTATL-26AUG23-4,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,71.98333333333333,0.01
1787288400,KXAVGTATL-26AUG23-4,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,70.98333333333333,0.01
1787292000,KXAVGTATL-26AUG23-4,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.015,0.02,0.02,0.01,False,,0.0,,-0.004999999999999999,0.0,69.98333333333333,0.01
1787295600,KXAVGTATL-26AUG23-4,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.01,0.02,0.02,0.01,False,,0.0,,0.0,0.0,68.98333333333333,0.02
1787299200,KXAVGTATL-26AUG23-4,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.01,0.02,0.02,0.01,False,,0.0,,0.0,0.0,67.98333333333333,0.02
1787310000,KXAVGTATL-26AUG23-4,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.01,0.02,0.02,0.01,False,,0.0,,0.0,0.0,64.98333333333333,0.02
1787313600,KXAVGTATL-26AUG23-4,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.01,0.02,0.02,0.01,False,,0.0,,0.0,0.0,63.983333333333334,0.02
1787317200,KXAVGTATL-26AUG23-4,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.01,0.02,0.02,0.01,False,,0.0,,0.0,0.0,62.983333333333334,0.02
1787324400,KXAVGTATL-26AUG23-4,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.01,0.02,0.02,0.01,False,,0.0,,0.0,0.0,60.983333333333334,0.02
1787328000,KXAVGTATL-26AUG23-4,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.01,0.02,0.02,0.01,False,,0.0,,-0.005,0.0,59.983333333333334,0.02
1787331600,KXAVGTATL-26AUG23-4,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,58.983333333333334,0.01
1787335200,KXAVGTATL-26AUG23-4,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,57.983333333333334,0.01
1787364000,KXAVGTATL-26AUG23-4,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,49.983333333333334,0.01
1787367600,KXAVGTATL-26AUG23-4,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,48.983333333333334,0.01
1787374800,KXAVGTATL-26AUG23-4,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,46.983333333333334,0.01
1787432400,KXAVGTATL-26AUG23-4,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,30.983333333333334,0.01
1787461200,KXAVGTATL-26AUG23-4,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,22.983333333333334,0.01
1787482800,KXAVGTATL-26AUG23-4,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,16.983333333333334,0.01
1787504400,KXAVGTATL-26AUG23-4,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,10.983333333333333,0.01
1787508000,KXAVGTATL-26AUG23-4,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,9.983333333333333,0.01
1787518800,KXAVGTATL-26AUG23-4,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,6.983333333333333,0.01
1787526000,KXAVGTATL-26AUG23-4,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,4.983333333333333,0.01
1787529600,KXAVGTATL-26AUG23-4,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,,0.0,3.9833333333333334,0.01
1787266800,KXAVGTATL-26AUG23-5,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,76.98333333333333,0.01
1787270400,KXAVGTATL-26AUG23-5,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,75.98333333333333,0.01
1787274000,KXAVGTATL-26AUG23-5,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,74.98333333333333,0.01
1787277600,KXAVGTATL-26AUG23-5,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,73.98333333333333,0.01
1787281200,KXAVGTATL-26AUG23-5,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,72.98333333333333,0.01
1787284800,KXAVGTATL-26AUG23-5,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,71.98333333333333,0.01
1787288400,KXAVGTATL-26AUG23-5,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.015,0.02,0.02,0.01,False,,0.0,,0.0,0.0,70.98333333333333,0.01
1787292000,KXAVGTATL-26AUG23-5,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.015,0.02,0.02,0.01,False,,0.0,,-0.009999999999999998,0.0,69.98333333333333,0.01
1787295600,KXAVGTATL-26AUG23-5,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,68.98333333333333,0.01
1787299200,KXAVGTATL-26AUG23-5,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,67.98333333333333,0.01
1787302800,KXAVGTATL-26AUG23-5,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,66.98333333333333,0.01
1787310000,KXAVGTATL-26AUG23-5,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,64.98333333333333,0.01
1787313600,KXAVGTATL-26AUG23-5,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,63.983333333333334,0.01
1787317200,KXAVGTATL-26AUG23-5,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,62.983333333333334,0.01
1787324400,KXAVGTATL-26AUG23-5,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,60.983333333333334,0.01
1787328000,KXAVGTATL-26AUG23-5,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,59.983333333333334,0.01
1787331600,KXAVGTATL-26AUG23-5,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,58.983333333333334,0.01
1787335200,KXAVGTATL-26AUG23-5,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,57.983333333333334,0.01
1787338800,KXAVGTATL-26AUG23-5,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,56.983333333333334,0.01
1787342400,KXAVGTATL-26AUG23-5,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,55.983333333333334,0.01
1787346000,KXAVGTATL-26AUG23-5,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,54.983333333333334,0.01
1787364000,KXAVGTATL-26AUG23-5,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,49.983333333333334,0.01
1787367600,KXAVGTATL-26AUG23-5,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,48.983333333333334,0.01
1787432400,KXAVGTATL-26AUG23-5,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,30.983333333333334,0.01
1787436000,KXAVGTATL-26AUG23-5,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,29.983333333333334,0.01
1787461200,KXAVGTATL-26AUG23-5,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,22.983333333333334,0.01
1787482800,KXAVGTATL-26AUG23-5,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,16.983333333333334,0.01
1787504400,KXAVGTATL-26AUG23-5,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,10.983333333333333,0.01
1787508000,KXAVGTATL-26AUG23-5,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,9.983333333333333,0.01
1787518800,KXAVGTATL-26AUG23-5,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,6.983333333333333,0.01
1787526000,KXAVGTATL-26AUG23-5,KXAVGTATL-26AUG2,no,0.985,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,,0.0,4.983333333333333,0.01
1787266800,KXAVGTATL-26AUG23-6,KXAVGTATL-26AUG2,no,0.99,0.95-0.99,KXAVGTATL-26AUG2,0.01,0.02,0.02,0.01,False,,0.0,,0.0,0.0,76.98333333333333,0.02
1787270400,KXAVGTATL-26AUG23-6,KXAVGTATL-26AUG2,no,0.99,0.95-0.99,KXAVGTATL-26AUG2,0.01,0.02,0.02,0.01,False,,0.0,,0.0,0.0,75.98333333333333,0.02
1787274000,KXAVGTATL-26AUG23-6,KXAVGTATL-26AUG2,no,0.99,0.95-0.99,KXAVGTATL-26AUG2,0.01,0.02,0.02,0.01,False,,0.0,,0.0,0.0,74.98333333333333,0.02
1787277600,KXAVGTATL-26AUG23-6,KXAVGTATL-26AUG2,no,0.99,0.95-0.99,KXAVGTATL-26AUG2,0.01,0.02,0.02,0.01,False,,0.0,,-0.005,0.0,73.98333333333333,0.02
1787284800,KXAVGTATL-26AUG23-6,KXAVGTATL-26AUG2,no,0.99,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,71.98333333333333,0.01
1787288400,KXAVGTATL-26AUG23-6,KXAVGTATL-26AUG2,no,0.99,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,70.98333333333333,0.01
1787295600,KXAVGTATL-26AUG23-6,KXAVGTATL-26AUG2,no,0.99,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,68.98333333333333,0.01
1787310000,KXAVGTATL-26AUG23-6,KXAVGTATL-26AUG2,no,0.99,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,64.98333333333333,0.01
1787331600,KXAVGTATL-26AUG23-6,KXAVGTATL-26AUG2,no,0.99,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,58.983333333333334,0.01
1787335200,KXAVGTATL-26AUG23-6,KXAVGTATL-26AUG2,no,0.99,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,57.983333333333334,0.01
1787508000,KXAVGTATL-26AUG23-6,KXAVGTATL-26AUG2,no,0.99,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,0.0,0.0,9.983333333333333,0.01
1787518800,KXAVGTATL-26AUG23-6,KXAVGTATL-26AUG2,no,0.99,0.95-0.99,KXAVGTATL-26AUG2,0.005,0.01,0.01,,False,,0.0,,,0.0,6.983333333333333,0.01
1786744800,KXCCAPRICEICE-26AUG48,KXCCAPRICEICE-26,no,0.735,other,KXCCAPRICEICE-26,0.265,0.31,0.31,0.3,False,,0.0,,0.0,0.0,118.0,0.09
1786748400,KXCCAPRICEICE-26AUG48,KXCCAPRICEICE-26,no,0.735,other,KXCCAPRICEICE-26,0.265,0.31,0.31,0.3,False,,0.0,,0.0,0.0,117.0,0.09
1786752000,KXCCAPRICEICE-26AUG48,KXCCAPRICEICE-26,no,0.735,other,KXCCAPRICEICE-26,0.265,0.31,0.31,0.3,False,,0.0,,0.0,0.0,116.0,0.09
1786755600,KXCCAPRICEICE-26AUG48,KXCCAPRICEICE-26,no,0.735,other,KXCCAPRICEICE-26,0.265,0.3,0.3,0.29,False,,0.0,,0.0,0.0,115.0,0.06999999999999998
1786762800,KXCCAPRICEICE-26AUG48,KXCCAPRICEICE-26,no,0.735,other,KXCCAPRICEICE-26,0.265,0.3,0.3,0.29,False,,0.0,,0.0,0.0,113.0,0.06999999999999998
1786766400,KXCCAPRICEICE-26AUG48,KXCCAPRICEICE-26,no,0.735,other,KXCCAPRICEICE-26,0.265,0.3,0.3,0.29,False,,0.0,,0.0,0.0,112.0,0.06999999999999998
1786770000,KXCCAPRICEICE-26AUG48,KXCCAPRICEICE-26,no,0.735,other,KXCCAPRICEICE-26,0.265,0.3,0.3,0.29,False,,0.0,,0.0,0.0,111.0,0.06999999999999998
1786777200,KXCCAPRICEICE-26AUG48,KXCCAPRICEICE-26,no,0.735,other,KXCCAPRICEICE-26,0.265,0.3,0.3,0.29,False,,0.0,,0.0,0.0,109.0,0.06999999999999998
1786780800,KXCCAPRICEICE-26AUG48,KXCCAPRICEICE-26,no,0.735,other,KXCCAPRICEICE-26,0.265,0.3,0.3,0.29,False,,0.0,,0.0,0.0,108.0,0.06999999999999998
1786788000,KXCCAPRICEICE-26AUG48,KXCCAPRICEICE-26,no,0.735,other,KXCCAPRICEICE-26,0.265,0.3,0.3,0.29,False,,0.0,,0.0,0.0,106.0,0.06999999999999998
1786802400,KXCCAPRICEICE-26AUG48,KXCCAPRICEICE-26,no,0.735,other,KXCCAPRICEICE-26,0.265,0.3,0.3,0.29,False,,0.0,,0.0,0.0,102.0,0.06999999999999998
1786806000,KXCCAPRICEICE-26AUG48,KXCCAPRICEICE-26,no,0.735,other,KXCCAPRICEICE-26,0.265,0.3,0.3,0.29,False,,0.0,,0.0,0.0,101.0,0.06999999999999998
1786809600,KXCCAPRICEICE-26AUG48,KXCCAPRICEICE-26,no,0.735,other,KXCCAPRICEICE-26,0.265,0.3,0.3,0.29,False,,0.0,,0.0,0.0,100.0,0.06999999999999998
1786813200,KXCCAPRICEICE-26AUG48,KXCCAPRICEICE-26,no,0.735,other,KXCCAPRICEICE-26,0.265,0.3,0.3,0.29,False,,0.0,,0.0,0.0,99.0,0.06999999999999998
1786816800,KXCCAPRICEICE-26AUG48,KXCCAPRICEICE-26,no,0.735,other,KXCCAPRICEICE-26,0.265,0.3,0.3,0.29,False,,0.0,,0.0,0.0,98.0,0.06999999999999998
