ts,ticker,series,fav_side,fav_price,price_bin,event_cluster_id,mid,ask_close,ask_low,quote,filled,fill_px,settle,pnl,d_mid,volume
1778635260,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.915,0.92,0.92,0.91,False,,1.0,,0.0,0.0
1778635380,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.915,0.92,0.92,0.91,False,,1.0,,0.0,0.0
1778635680,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.915,0.92,0.92,0.91,False,,1.0,,0.0,0.0
1778635920,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.915,0.92,0.92,0.91,False,,1.0,,0.0,0.0
1778635980,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.915,0.92,0.92,0.91,False,,1.0,,0.0,0.0
1778636280,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.915,0.92,0.92,0.91,False,,1.0,,0.0,0.0
1778636520,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.915,0.92,0.92,0.91,False,,1.0,,0.0,0.0
1778636580,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.915,0.92,0.92,0.91,False,,1.0,,0.0,0.0
1778636640,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.915,0.92,0.92,0.91,False,,1.0,,0.0,0.0
1778636880,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.915,0.92,0.92,0.91,False,,1.0,,0.0,0.0
1778637120,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.915,0.92,0.92,0.91,False,,1.0,,0.0,0.0
1778638560,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.915,0.92,0.92,0.91,False,,1.0,,0.0,0.0
1778638920,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.915,0.92,0.92,0.91,False,,1.0,,0.0,0.0
1778639460,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.915,0.92,0.92,0.91,False,,1.0,,0.0,0.0
1778641560,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.915,0.92,0.92,0.91,False,,1.0,,0.0,0.0
1778641620,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.915,0.92,0.92,0.91,False,,1.0,,0.029999999999999916,0.0
1778642100,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.945,0.95,0.92,0.94,True,0.94,1.0,0.06000000000000005,0.0,25.04
1778642160,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.945,0.95,0.95,0.94,False,,1.0,,0.010000000000000009,0.0
1778642700,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.955,0.96,0.95,0.95,True,0.95,1.0,0.050000000000000044,0.0,0.02
1778644980,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.955,0.96,0.96,0.95,False,,1.0,,0.0,0.0
1778645040,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.955,0.96,0.96,0.95,False,,1.0,,0.0,0.0
1778645340,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.955,0.96,0.96,0.95,False,,1.0,,0.0,0.0
1778647140,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.955,0.96,0.96,0.95,False,,1.0,,0.010000000000000009,0.0
1778647200,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.965,0.97,0.96,0.96,True,0.96,1.0,0.040000000000000036,0.0,100.02
1778647260,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.965,0.97,0.97,0.96,False,,1.0,,0.010000000000000009,0.0
1778647320,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.97,0.97,True,0.97,1.0,0.030000000000000027,0.0,0.02
1778647380,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778649120,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778649180,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,-0.0050000000000000044,0.0
1778650500,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.97,0.98,0.98,0.97,False,,1.0,,-0.020000000000000018,0.0
1778650560,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.95,0.98,0.98,0.97,False,,1.0,,0.0050000000000001155,0.0
1778650620,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.9550000000000001,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778650680,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.9550000000000001,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778651280,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.9550000000000001,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778652300,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.9550000000000001,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778652660,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.9550000000000001,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778653080,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.9550000000000001,0.98,0.98,0.97,False,,1.0,,0.004999999999999893,0.0
1778660400,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.96,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778660460,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.96,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778661360,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.96,0.98,0.98,0.97,False,,1.0,,0.0050000000000000044,0.0
1778666340,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.965,0.98,0.98,0.97,False,,1.0,,0.010000000000000009,0.0
1778666400,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778668200,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778671980,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778672520,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778672640,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778672700,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778672820,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778673540,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778673660,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778673900,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778674140,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778674800,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778680020,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778681460,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778685780,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778686620,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778687580,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778690100,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778691660,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778691720,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778694720,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778694780,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778694840,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778694900,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778695140,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778696760,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778697600,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778702280,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778706720,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778710200,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778711700,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778712480,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778716080,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778720700,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778723100,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778723280,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778725140,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778725560,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778733360,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778733480,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778735280,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778736420,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778736840,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778739180,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778739300,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778739720,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778759280,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778764260,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778764320,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778768940,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778769000,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778770260,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778777040,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778777100,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778777160,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778779200,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778779320,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778779380,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778779740,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778781060,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778781300,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.0,0.0
1778786460,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.975,0.98,0.98,0.97,False,,1.0,,0.010000000000000009,0.0
1778788260,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.985,0.99,0.98,0.98,True,0.98,1.0,0.020000000000000018,0.0,0.02
1778788320,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.985,0.99,0.99,0.98,False,,1.0,,0.0,0.0
1778788440,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.985,0.99,0.99,0.98,False,,1.0,,0.0,0.0
1778788560,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.985,0.99,0.99,0.98,False,,1.0,,0.0,0.0
1778788620,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.985,0.99,0.99,0.98,False,,1.0,,0.0,0.0
1778789100,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.985,0.99,0.99,0.98,False,,1.0,,0.0,0.0
1778790180,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.985,0.99,0.99,0.98,False,,1.0,,0.0,0.0
1778790840,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.985,0.99,0.99,0.98,False,,1.0,,0.0,0.0
1778791380,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.985,0.99,0.99,0.98,False,,1.0,,0.0,0.0
1778791560,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.985,0.99,0.99,0.98,False,,1.0,,0.0,0.0
1778792280,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.985,0.99,0.99,0.98,False,,1.0,,0.0,0.0
1778793600,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.985,0.99,0.99,0.98,False,,1.0,,0.0,0.0
1778793660,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.985,0.99,0.99,0.98,False,,1.0,,0.0,0.0
1778793720,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.985,0.99,0.99,0.98,False,,1.0,,0.0,0.0
1778793780,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.985,0.99,0.99,0.98,False,,1.0,,0.0,0.0
1778793840,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.985,0.99,0.99,0.98,False,,1.0,,0.0,0.0
1778793900,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.985,0.99,0.99,0.98,False,,1.0,,0.0,0.0
1778793960,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.985,0.99,0.99,0.98,False,,1.0,,0.0,0.0
1778794020,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.985,0.99,0.99,0.98,False,,1.0,,0.0,0.0
1778794080,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.985,0.99,0.99,0.98,False,,1.0,,0.0,0.0
1778794140,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.985,0.99,0.99,0.98,False,,1.0,,0.0,0.0
1778794200,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.985,0.99,0.99,0.98,False,,1.0,,0.0,0.0
1778794260,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.985,0.99,0.99,0.98,False,,1.0,,0.0,0.0
1778794320,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.985,0.99,0.99,0.98,False,,1.0,,0.0,0.0
1778794380,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.985,0.99,0.99,0.98,False,,1.0,,0.0,0.0
1778794440,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.985,0.99,0.99,0.98,False,,1.0,,0.0,0.0
1778794500,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.985,0.99,0.99,0.98,False,,1.0,,0.0,0.0
1778794560,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.985,0.99,0.99,0.98,False,,1.0,,0.0,0.0
1778794620,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.985,0.99,0.99,0.98,False,,1.0,,0.0,0.0
1778794680,KXARTISTSTREAMSY-RIRI26DEC31-8.75B,KXARTISTSTREAMSY,yes,0.72,other,KXARTISTSTREAMSY,0.985,0.99,0.99,0.98,False,,1.0,,0.0,0.0
